t,control_x,control_y,control_z,base_x,base_y,base_z,control_minus_base_x,control_minus_base_y,control_minus_base_z,control_base_distance,min_centerline_distance,same_index_min_centerline_distance,estimated_nested_clearance,estimated_same_index_nested_clearance,min_bcm_gap,max_bcm_gap,num_bcm_gaps
0.035000000000000024,0.0,0.0,-1.7500000000000009,-9.704393188142706e-08,0.0,-1.7000103705685412,9.704393188142706e-08,0.0,-0.04998962943145968,0.04998962943155388,1.7000103705685436,1.7000103705685436,1.2999896294314564,1.2999896294314564,-0.012935092713891372,1.2462641959132423,10
0.036000000000000025,0.0,0.0,-1.800000000000001,-7.118500860296599e-08,0.0,-1.7500084970628536,7.118500860296599e-08,0.0,-0.04999150293714738,0.04999150293719806,1.7500084970628549,1.7500084970628549,1.2499915029371451,1.2499915029371451,0.004240678176214097,1.2038162997732507,10
0.037000000000000026,0.0,0.0,-1.850000000000001,-4.911836584339477e-08,0.0,-1.800006933820521,4.911836584339477e-08,0.0,-0.04999306617948007,0.049993066179504206,1.8000069338205216,1.8000069338205216,1.1999930661794784,1.1999930661794784,0.004458770813234647,1.1606116021483988,10
0.03800000000000003,0.0,0.0,-1.900000000000001,-2.1594669786818218e-08,0.0,-1.850005712584902,2.1594669786818218e-08,0.0,-0.049994287415098926,0.04999428741510359,1.8500057125849025,1.8500057125849025,1.1499942874150975,1.1499942874150975,-0.009079422389462799,1.1165641757838294,10
0.03900000000000003,0.0,0.0,-1.950000000000001,-2.8072767045111944e-08,0.0,-1.9000047628278585,2.8072767045111944e-08,0.0,-0.049995237172142604,0.04999523717215048,1.9000047628278585,1.9000047628278585,1.0999952371721415,1.0999952371721415,0.005570700569837772,1.0716719682985691,10
0.04000000000000003,0.0,0.0,-2.000000000000001,-1.0181995354743837e-09,0.0,-1.9500040394919238,1.0181995354743837e-09,0.0,-0.049995960508077086,0.04999596050807709,1.9500040394919238,1.9500040394919238,1.0499959605080762,1.0499959605080762,0.008877818454362085,1.0259472137721086,10
0.04100000000000003,0.0,0.0,-2.0500000000000007,1.6751109848473248e-08,0.0,-2.000003508112434,-1.6751109848473248e-08,0.0,-0.04999649188756683,0.04999649188756963,2.000003508112434,2.000003508112434,0.9999964918875661,0.9999964918875661,0.0028384326002748317,0.9794536167943213,10
0.04200000000000003,0.0,0.0,-2.1000000000000005,2.7026503133553473e-08,0.0,-2.0500031215154024,-2.7026503133553473e-08,0.0,-0.049996878484598106,0.04999687848460541,2.050003121515402,2.050003121515402,0.949996878484598,0.949996878484598,-0.010940735107011434,0.9322877140749104,10
0.04300000000000003,0.0,0.0,-2.1500000000000004,-3.520899821092563e-09,0.0,-2.1000028365818273,3.520899821092563e-09,0.0,-0.04999716341817306,0.04999716341817319,2.100002836581827,2.100002836581827,0.8999971634181732,0.8999971634181732,-0.004658472247707213,0.8844647135667874,10
0.04400000000000003,0.0,0.0,-2.2,5.73521179939487e-09,0.0,-2.150002660770033,-5.73521179939487e-09,0.0,-0.049997339229967075,0.04999733922996741,2.150002660770033,2.150002660770033,0.8499973392299669,0.8499973392299669,-0.0028743601687937215,0.8359453251649285,10
0.04500000000000003,0.0,0.0,-2.25,8.783496019743144e-09,0.0,-2.200002616063068,-8.783496019743144e-09,0.0,-0.04999738393693187,0.04999738393693264,2.2000026160630686,2.2000026160630686,0.7999973839369314,0.7999973839369314,-0.004824483206735231,0.7867191204765227,10
0.046000000000000034,0.0,0.0,-2.3,8.627574385889835e-09,0.0,-2.2500027055436553,-8.627574385889835e-09,0.0,-0.04999729445634449,0.04999729445634524,2.250002705543655,2.250002705543655,0.7499972944563451,0.7499972944563451,-0.008953599610014518,0.7368291990419711,10
0.047000000000000035,0.0,0.0,-2.3499999999999996,7.47412583273867e-09,0.0,-2.300002914225149,-7.47412583273867e-09,0.0,-0.049997085774850625,0.04999708577485119,2.3000029142251495,2.3000029142251495,0.6999970857748505,0.6999970857748505,-0.013785619046547293,0.68635163571345,10
0.048000000000000036,0.0,0.0,-2.3999999999999995,6.585418403300841e-09,0.0,-2.350003221507532,-6.585418403300841e-09,0.0,-0.04999677849246753,0.04999677849246797,2.3500032215075315,2.3500032215075315,0.6499967784924685,0.6499967784924685,-0.018295519850458852,0.6353726793329231,10
0.04900000000000004,0.0,0.0,-2.4499999999999993,6.257243762266017e-09,0.0,-2.400003608843434,-6.257243762266017e-09,0.0,-0.04999639115656507,0.049996391156565456,2.4000036088434347,2.4000036088434347,0.5999963911565653,0.5999963911565653,-0.021937429587607582,0.5839798560104126,10
0.05000000000000004,0.0,0.0,-2.499999999999999,6.085377916999155e-09,0.0,-2.450004060406542,-6.085377916999155e-09,0.0,-0.04999593959345727,0.04999593959345764,2.4500040604065414,2.4500040604065414,0.5499959395934586,0.5499959395934586,-0.024518954742637877,0.5322638566238513,10
0.05100000000000004,0.0,0.0,-2.549999999999999,5.370105807174527e-09,0.0,-2.5000045603483194,-5.370105807174527e-09,0.0,-0.04999543965167952,0.0499954396516798,2.5000045603483194,2.5000045603483194,0.4999954396516806,0.4999954396516806,-0.026051561678388957,0.4803230456845502,10
0.05200000000000004,0.0,0.0,-2.5999999999999988,-1.7189091356036113e-08,0.0,-2.5500051326851096,1.7189091356036113e-08,0.0,-0.04999486731488911,0.04999486731489207,2.55000513268511,2.55000513268511,0.4499948673148899,0.4499948673148899,-0.028799687131336515,0.42817359717983994,10
0.05300000000000004,0.0,0.0,-2.6499999999999986,-8.829727330805172e-08,0.0,-2.600005978535671,8.829727330805172e-08,0.0,-0.04999402146432752,0.04999402146440549,2.600005978535673,2.600005978535673,0.39999402146432717,0.39999402146432717,-0.025347713794066085,0.37597251001786836,10
0.05400000000000004,0.0,0.0,-2.6999999999999984,-8.974202813321034e-08,0.0,-2.6500068743643816,8.974202813321034e-08,0.0,-0.04999312563561675,0.0499931256356973,2.650006874364383,2.650006874364383,0.349993125635617,0.349993125635617,-0.022946171597366227,0.3245510616545251,10
0.05500000000000004,0.0,0.0,-2.7499999999999982,-9.784779259687376e-08,0.0,-2.7000074226613484,9.784779259687376e-08,0.0,-0.04999257733864981,0.04999257733874557,2.70000742266135,2.70000742266135,0.2999925773386498,0.2999925773386498,-0.019184697873167345,0.27497551584550983,10
0.05600000000000004,0.0,0.0,-2.799999999999998,-7.085519562116939e-08,0.0,-2.7500073267293894,7.085519562116939e-08,0.0,-0.049992673270608634,0.049992673270658844,2.7500073267293907,2.7500073267293907,0.24999267327060926,0.24999267327060926,-0.010637402074203717,0.22741895016909108,10
0.057000000000000044,0.0,0.0,-2.849999999999998,-3.817675718596868e-08,0.0,-2.8000065919418784,3.817675718596868e-08,0.0,-0.04999340805811947,0.04999340805813405,2.800006591941879,2.800006591941879,0.19999340805812116,0.19999340805812116,-0.004834863093073238,0.18133841175096999,10
0.058000000000000045,0.0,0.0,-2.8999999999999977,-1.0988907414220608e-08,0.0,-2.850005462817077,1.0988907414220608e-08,0.0,-0.049994537182920684,0.04999453718292189,2.850005462817077,2.850005462817077,0.149994537182923,0.149994537182923,-0.0023966521903555638,0.13585294565546047,10
0.059000000000000045,0.0,0.0,-2.9499999999999975,-3.052353157260309e-10,0.0,-2.9000042892606537,3.052353157260309e-10,0.0,-0.049995710739343835,0.049995710739343835,2.900004289260654,2.900004289260654,0.09999571073934588,0.09999571073934588,-0.0047170273447867395,0.09021189175536648,10
0.060000000000000046,0.0,0.0,-2.9999999999999973,-3.873649970203005e-09,0.0,-2.9500033198684097,3.873649970203005e-09,0.0,-0.049996680131587645,0.0499966801315878,2.9500033198684092,2.9500033198684092,0.049996680131590754,0.049996680131590754,-0.00619028828006396,0.044115424675903014,10
0.06100000000000005,0.0,0.0,-3.0,7.486207331854082e-09,0.0,-2.975005144079117,-7.486207331854082e-09,0.0,-0.02499485592088302,0.02499485592088414,2.975005144079117,2.975005144079117,0.02499485592088302,0.02499485592088302,-0.032931597255333234,0.020475111667530133,10
0.06200000000000005,0.0,0.0,-3.0,-1.2393407813678326e-09,0.0,-2.9875049359621486,1.2393407813678326e-09,0.0,-0.012495064037851389,0.012495064037851451,2.9875049359621486,2.9875049359621486,0.012495064037851389,0.012495064037851389,-0.01184993314478433,0.00954830840099552,10
0.06300000000000004,0.0,0.0,-3.0,1.7577611001849477e-09,0.0,-2.9937540417651363,-1.7577611001849477e-09,0.0,-0.0062459582348637355,0.006245958234863983,2.9937540417651363,2.9937540417651363,0.0062459582348637355,0.0062459582348637355,-0.003514109439858082,0.004511035235485572,10
0.06400000000000004,0.0,0.0,-3.0,1.334511514477896e-09,0.0,-2.996878214045728,-1.334511514477896e-09,0.0,-0.0031217859542720383,0.0031217859542723232,2.996284670354048,2.996284670354048,0.0037153296459520035,0.0037153296459520035,-0.002329540969170374,0.0021480118603078857,10
0.06500000000000004,0.0,0.0,-3.0,5.834255840720221e-10,0.0,-2.998440142515422,-5.834255840720221e-10,0.0,-0.0015598574845778757,0.0015598574845779847,2.9973366787315108,2.9973366787315108,0.002663321268489227,0.002663321268489227,-0.0021725037606370456,0.0011656903579768674,10
0.06600000000000004,0.0,0.0,-3.0,3.0829420496560236e-10,0.0,-2.999221009795541,-3.0829420496560236e-10,0.0,-0.0007789902044588182,0.0007789902044588792,2.9992210097955407,2.9992210097955407,0.0007789902044592623,0.0007789902044592623,-0.001731812709674596,0.0005343312953054458,10
0.06700000000000005,0.0,0.0,-3.0,8.947191160170054e-11,0.0,-2.9996114834942373,-8.947191160170054e-11,0.0,-0.0003885165057626594,0.00038851650576266964,2.999413361149469,2.999413361149469,0.0005866388505308961,0.0005866388505308961,-0.002644092839129364,0.0005524821160434179,10
0.06800000000000005,0.0,0.0,-3.0,-2.036163440691755e-11,0.0,-2.9998066861719415,2.036163440691755e-11,0.0,-0.00019331382805853892,0.00019331382805854,2.9996356613356063,2.9996356613356063,0.0003643386643936708,0.0003643386643936708,-0.0021069329851348684,0.00020405173567583645,10
0.06900000000000005,0.0,0.0,-3.0,-2.1236865752568378e-10,0.0,-2.9999043084841333,2.1236865752568378e-10,0.0,-9.569151586674707e-05,9.569151586698272e-05,2.999169123757293,2.999169123757293,0.000830876242706946,0.000830876242706946,-0.002467537421602106,0.0005681419989862491,10
0.07000000000000005,0.0,0.0,-3.0,-3.2571022023773047e-10,0.0,-2.9999532018890593,3.2571022023773047e-10,0.0,-4.679811094066011e-05,4.679811094179357e-05,2.9990094176841473,2.9990094176841473,0.000990582315852695,0.000990582315852695,-0.0024080919460049977,0.0006752629742146077,10
0.07100000000000005,0.0,0.0,-3.0,-3.203846246205027e-10,0.0,-2.999977489872956,3.203846246205027e-10,0.0,-2.251012704412858e-05,2.2510127046408583e-05,2.9997565861005744,2.9997565861005744,0.0002434138994256152,0.0002434138994256152,-0.0034690208846051007,7.835402433764571e-05,10
0.07200000000000005,0.0,0.0,-3.0,-3.0857044309311927e-10,0.0,-2.999989725864969,3.0857044309311927e-10,0.0,-1.0274135031185239e-05,1.0274135035818997e-05,2.9997201108719116,2.9997201108719116,0.0002798891280884064,0.0002798891280884064,-0.0012668279819676442,-1.8303723240631342e-05,10
0.07300000000000005,0.0,0.0,-3.0,-1.4371999644101746e-10,0.0,-2.9999947931964717,1.4371999644101746e-10,0.0,-5.206803528334802e-06,5.206803530318307e-06,2.9991077757735316,2.9991077757735316,0.0008922242264683966,0.0008922242264683966,-0.00033315965322566754,0.0004559701312873976,10
0.07400000000000005,0.0,0.0,-3.0,-9.248073985498655e-11,0.0,-2.9999979437462203,9.248073985498655e-11,0.0,-2.0562537796919855e-06,2.0562537817716627e-06,2.99991300744744,2.99991300744744,8.699255256017224e-05,8.699255256017224e-05,-0.001837999245687616,2.0715395174342177e-05,10
0.07500000000000005,0.0,0.0,-3.0,-7.271357443076731e-11,0.0,-2.999999404875743,7.271357443076731e-11,0.0,-5.951242569857129e-07,5.951242614278641e-07,2.9999514188623717,2.9999514188623717,4.858113762828964e-05,4.858113762828964e-05,-0.0005582423146464066,1.4380440752859158e-05,10
0.07600000000000005,0.0,0.0,-3.0,-3.490466267604663e-11,0.0,-3.000000002287682,3.490466267604663e-11,0.0,2.2876820438000323e-09,2.2879483099496854e-09,2.999905547674095,2.999905547674095,9.445232590499231e-05,9.445232590499231e-05,-0.0010474217982054945,-2.2876820438000323e-09,10
0.07700000000000005,0.0,0.0,-3.0,-2.967950964305491e-11,0.0,-3.0000000004691105,2.967950964305491e-11,0.0,4.691105282006447e-10,4.700484666088595e-10,2.999977271431706,2.999977271431706,2.2728568294105855e-05,2.2728568294105855e-05,-0.000640850989770847,-2.1332650046890222e-05,10
0.07800000000000006,0.0,0.0,-3.0,-1.4094548575410662e-11,0.0,-3.000000024695415,1.4094548575410662e-11,0.0,2.4695415046238622e-08,2.469541906836749e-08,2.999917895835662,2.999917895835662,8.210416433795942e-05,8.210416433795942e-05,-0.0002941649885208619,5.0650121934392445e-05,10
0.07900000000000006,0.0,0.0,-3.0,-6.833788199249715e-12,0.0,-3.000000041477319,6.833788199249715e-12,0.0,4.1477318912797045e-08,4.147731947576329e-08,2.9999739005045845,2.9999739005045845,2.6099495415543572e-05,2.6099495415543572e-05,-0.00018586590219538124,2.287220828423031e-05,10
